"","ID","wc2.1_30s_bio_1","wc2.1_30s_bio_2","wc2.1_30s_bio_3","wc2.1_30s_bio_4","wc2.1_30s_bio_5","wc2.1_30s_bio_6","wc2.1_30s_bio_7","wc2.1_30s_bio_8","wc2.1_30s_bio_9","wc2.1_30s_bio_10","wc2.1_30s_bio_11","wc2.1_30s_bio_12","wc2.1_30s_bio_13","wc2.1_30s_bio_14","wc2.1_30s_bio_15","wc2.1_30s_bio_16","wc2.1_30s_bio_17","wc2.1_30s_bio_18","wc2.1_30s_bio_19","x","y"
"CARZO_314",315,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70203713,-17.46935438
"CARZO_315",316,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70199916,-17.46897569
"CARZO_316",317,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.702431,-17.4700158
"CARZO_317",318,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70269913,-17.47009233
"CARZO_318",319,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70483224,-17.47149026
"CARZO_319",320,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70628005,-17.47130108
"CARZO_320",321,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70587512,-17.47073631
"CARZO_321",322,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70592818,-17.47072382
"CARZO_322",323,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70593564,-17.470727
"CARZO_323",324,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70595433,-17.47075316
"CARZO_324",325,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70599054,-17.47077302
"CARZO_325",326,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70601778,-17.47077478
"CARZO_326",327,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.7060793,-17.47078911
"CARZO_327",328,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70608953,-17.47079004
"CARZO_328",329,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70609104,-17.4707861
"CARZO_329",330,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70611493,-17.47073606
"CARZO_330",331,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70614217,-17.4707141
"CARZO_331",332,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70617276,-17.47074553
"CARZO_332",333,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.7062487,-17.47077168
"CARZO_333",334,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70626446,-17.47076564
"CARZO_334",335,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70626521,-17.47076581
"CARZO_335",336,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70629665,-17.47075081
"CARZO_336",337,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70635926,-17.4707467
"CARZO_337",338,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70636965,-17.47074058
"CARZO_338",339,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70659613,-17.47079171
"CARZO_339",340,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70663352,-17.47079213
"CARZO_340",341,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70664098,-17.4707752
"CARZO_341",342,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70666243,-17.47075886
"CARZO_342",343,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70669613,-17.47078149
"CARZO_343",344,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.7067367,-17.4707861
"CARZO_344",345,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70683602,-17.47078895
"CARZO_345",346,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70685103,-17.47080487
"CARZO_346",347,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70691749,-17.47080697
"CARZO_347",348,18.658332824707,11.0666666030884,72.807014465332,148.152770996094,26.3999996185303,11.1999998092651,15.1999998092651,20.6166667938232,19.1499996185303,20.6166667938232,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.70697131,-17.47263464
"CARZO_348",349,18.5791664123535,11.125,73.1907958984375,144.764022827148,26.2999992370605,11.1000003814697,15.1999988555908,20.4833335876465,19.0499992370605,20.4833335876465,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69773881,-17.46718213
"CARZO_349",350,18.5791664123535,11.125,73.1907958984375,144.764022827148,26.2999992370605,11.1000003814697,15.1999988555908,20.4833335876465,19.0499992370605,20.4833335876465,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69761031,-17.46694635
"CARZO_350",351,18.5791664123535,11.125,73.1907958984375,144.764022827148,26.2999992370605,11.1000003814697,15.1999988555908,20.4833335876465,19.0499992370605,20.4833335876465,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69758978,-17.46694475
"CARZO_351",352,18.5791664123535,11.125,73.1907958984375,144.764022827148,26.2999992370605,11.1000003814697,15.1999988555908,20.4833335876465,19.0499992370605,20.4833335876465,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69758366,-17.4669419
"CARZO_352",353,18.5791664123535,11.125,73.1907958984375,144.764022827148,26.2999992370605,11.1000003814697,15.1999988555908,20.4833335876465,19.0499992370605,20.4833335876465,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69758534,-17.46694023
"CARZO_353",354,18.5791664123535,11.125,73.1907958984375,144.764022827148,26.2999992370605,11.1000003814697,15.1999988555908,20.4833335876465,19.0499992370605,20.4833335876465,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69621623,-17.46749595
"CARZO_354",355,18.5791664123535,11.125,73.1907958984375,144.764022827148,26.2999992370605,11.1000003814697,15.1999988555908,20.4833335876465,19.0499992370605,20.4833335876465,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69636761,-17.4670709
"CARZO_355",356,18.5791664123535,11.125,73.1907958984375,144.764022827148,26.2999992370605,11.1000003814697,15.1999988555908,20.4833335876465,19.0499992370605,20.4833335876465,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69617483,-17.46701013
"CARZO_356",357,18.5791664123535,11.125,73.1907958984375,144.764022827148,26.2999992370605,11.1000003814697,15.1999988555908,20.4833335876465,19.0499992370605,20.4833335876465,16.8500003814697,8,5,0,96.8597869873047,8,0,8,0,-70.69577384,-17.46722488
"CARZO_357",358,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69518208,-17.46665223
"CARZO_358",359,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69501335,-17.46643262
"CARZO_359",360,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69462334,-17.46608293
"CARZO_360",361,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69455804,-17.46604973
"CARZO_361",362,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69365657,-17.46566182
"CARZO_362",363,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69362648,-17.4656837
"CARZO_363",364,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69363645,-17.46562737
"CARZO_364",365,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69326891,-17.46520031
"CARZO_365",366,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69319154,-17.46500317
"CARZO_366",367,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69285945,-17.46474953
"CARZO_367",368,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69287848,-17.46469757
"CARZO_368",369,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69305894,-17.46468659
"CARZO_369",370,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69284118,-17.46396105
"CARZO_370",371,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69231647,-17.46338957
"CARZO_371",372,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69300588,-17.46374446
"CARZO_372",373,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69327218,-17.46431351
"CARZO_373",374,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69347829,-17.46433329
"CARZO_374",375,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69353562,-17.46472808
"CARZO_375",376,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69367132,-17.46479974
"CARZO_376",377,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69517881,-17.4652729
"CARZO_377",378,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69526556,-17.46527206
"CARZO_378",379,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69526296,-17.46558814
"CARZO_379",380,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69527922,-17.46560994
"CARZO_380",381,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69527914,-17.46560985
"CARZO_381",382,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69539095,-17.46566811
"CARZO_382",383,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69539263,-17.46566417
"CARZO_383",384,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69539548,-17.46567154
"CARZO_384",385,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.6955984,-17.46599911
"CARZO_385",386,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69502751,-17.46492178
"CARZO_386",387,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69512349,-17.46482933
"CARZO_387",388,18.6083335876465,11,72.8476867675781,143.191421508789,26.2999992370605,11.1999998092651,15.0999994277954,20.4833335876465,19.0666675567627,20.4833335876465,16.8999996185303,8,5,0,96.8597869873047,8,0,8,0,-70.69513933,-17.4648357
